itascaship,kansas,300
natoma,kansas,300
otis,kansas,297
lolaship,kansas,296
township 9,kansas,296
uniontown,kansas,296
farmership,kansas,295
balance of herzogship,kansas,294
balance of ottumwaship,kansas,294
hamlinship,kansas,294
sharonship,kansas,294
balance of highland-district 2ship,kansas,292
avonship,kansas,291
collyership,kansas,291
weldaship,kansas,291
brewster,kansas,290
balance of lakinship,kansas,289
balance of cambriaship,kansas,288
courtland,kansas,288
township 7,kansas,288
quenemo,kansas,287
carlyleship,kansas,286
putnamship,kansas,286
sylvan grove,kansas,285
sylviaship,kansas,284
mcfarland,kansas,281
catherineship,kansas,280
balance of fairviewship,kansas,279
bazine,kansas,279
cheyenneship,kansas,279
turkey creekship,kansas,278
balance of louisburgship,kansas,277
longton,kansas,277
verdigrisship,kansas,276
balance of clear creekship,kansas,275
balance of emmettship,kansas,275
balance of little walnutship,kansas,275
chelseaship,kansas,275
balance of syracuseship,kansas,274
moscow,kansas,274
browns groveship,kansas,273
fragrant hillship,kansas,273
balance of fall rivership,kansas,272
herlship,kansas,272
township 8,kansas,272
greeley,kansas,271
tescott,kansas,271
humboldtship,kansas,270
balance of cantonship,kansas,268
west cherryship,kansas,268
balance of copelandship,kansas,266
pittsburgship,kansas,263
rutlandship,kansas,262
balance of kechiship,kansas,261
balance of medicine lodgeship,kansas,261
balance of morrillship,kansas,261
hanston,kansas,260
omniaship,kansas,260
willowdaleship,kansas,260
everest,kansas,259
kapiomaship,kansas,259
balance of waltonship,kansas,258
southsideship,kansas,258
arcadia,kansas,257
balance of nortonship,kansas,257
grinnell,kansas,257
balance of balaship,kansas,255
falunship,kansas,255
harmonship,kansas,255
balance of meade centership,kansas,254
balance of salt springsship,kansas,254
concordship,kansas,254
elk city,kansas,254
greenfieldship,kansas,254
balance of kawship,kansas,253
ransom,kansas,253
princeton,kansas,252
copeland,kansas,251
ingalls,kansas,249
key westship,kansas,248
lancaster,kansas,248
royalship,kansas,245
winonaship,kansas,245
balance of torontoship,kansas,244
brookville,kansas,244
lane,kansas,244
trentonship,kansas,244
balance of little caneyship,kansas,243
neoshoship,kansas,243
fairview,kansas,242
oakship,kansas,242
balance of pomonaship,kansas,241
smithship,kansas,241
balance of hanovership,kansas,240
galeship,kansas,239
hampton-fairviewship,kansas,239
lone starship,kansas,239
larnedship,kansas,238
culvership,kansas,237
waterlooship,kansas,237
balance of bird cityship,kansas,236
parker,kansas,236
phillipsburgship,kansas,236
balance of richship,kansas,235
sewardship,kansas,235
jamestown,kansas,234
statelineship,kansas,234
ivyship,kansas,233
timberhillship,kansas,233
balance of erieship,kansas,232
burns,kansas,232
coloradoship,kansas,232
geneseo,kansas,231
neosho rapids,kansas,231
newarkship,kansas,231
balance of ellsworthship,kansas,230
seventy-sixship,kansas,230
altaship,kansas,229
balance of mount pleasantship,kansas,229
diamond creekship,kansas,229
plymouthship,kansas,228
balance of readingship,kansas,227
balance of eurekaship,kansas,226
dexter,kansas,226
balance of elsmoreship,kansas,225
balance of westphaliaship,kansas,225
elbing,kansas,225
balance of agnes cityship,kansas,224
balance of victoriaship,kansas,223
blue mound,kansas,223
lone elmship,kansas,223
olivetship,kansas,223
wildhorseship,kansas,223
balance of cedarship,kansas,222
balance of wolf rivership,kansas,221
cottage groveship,kansas,221
olsburg,kansas,221
osborneship,kansas,220
balance of sycamoreship,kansas,219
barnesship,kansas,219
herkimership,kansas,219
balance of coldwatership,kansas,218
buffalo,kansas,218
burdett,kansas,218
balance of verdigrisship,kansas,217
morrill,kansas,217
walton,kansas,217
fontana,kansas,216
long islandship,kansas,216
talleyrandship,kansas,216
balance of greeleyship,kansas,215
cliffordship,kansas,215
dwight,kansas,215
lurayship,kansas,215
south randallship,kansas,215
vinitaship,kansas,214
corning,kansas,213
mineralship,kansas,213
paxico,kansas,212
risleyship,kansas,212
balance of blue moundship,kansas,211
easton,kansas,211
palco,kansas,210
sylvia,kansas,210
partridge,kansas,209
balance of twin groveship,kansas,208
galesburgship,kansas,208
greenship,kansas,208
grovelandship,kansas,208
balance of fallsship,kansas,207
balance of oxfordship,kansas,207
balance of rocewoodship,kansas,207
prescott,kansas,207
durham parkship,kansas,206
lenora,kansas,206
balance of murrayship,kansas,205
dragoonship,kansas,205
oketoship,kansas,205
elwoodship,kansas,204
ford,kansas,204
rinehartship,kansas,204
township 4,kansas,204
balance of harrisonship,kansas,203
green gardenship,kansas,203
toronto,kansas,203
burr oakship,kansas,202
creekship,kansas,201
agra,kansas,200
balance of lone elmship,kansas,200
mission woods,kansas,200
severy,kansas,200
voltaireship,kansas,200
balance of hamlinship,kansas,199
beattie,kansas,199
bushton,kansas,199
gilmanship,kansas,199
canadaship,kansas,198
rexford,kansas,198
balance of collyership,kansas,197
plevnaship,kansas,197
balance of township 9,kansas,196
whiting,kansas,196
bachelorship,kansas,191
balance of albionship,kansas,191
balance of robinsonship,kansas,191
belpreship,kansas,190
belvue,kansas,190
pawnee rock,kansas,190
balance of peabodyship,kansas,189
balance of sharon springsship,kansas,189
selden,kansas,189
walnut,kansas,189
mullinville,kansas,188
palestineship,kansas,188
sterlingship,kansas,188
tipton,kansas,188
westminstership,kansas,188
balance of diamond creekship,kansas,187
balance of dightonship,kansas,187
balance of kennethship,kansas,187
santa feship,kansas,187
balance of belvueship,kansas,186
balance of guittardship,kansas,186
balance of blue valleyship,kansas,184
balance of padoniaship,kansas,184
kirwinship,kansas,184
padoniaship,kansas,184
winona,kansas,184
morganville,kansas,183
elk fallsship,kansas,182
lebanon,kansas,182
reading,kansas,182
catlinship,kansas,181
delmoreship,kansas,181
harveyville,kansas,181
robinson,kansas,181
hamilton,kansas,180
east branchship,kansas,179
wingfieldship,kansas,179
balance of silver creekship,kansas,178
bison,kansas,178
balance of burrtonship,kansas,177
glencoeship,kansas,177
goveship,kansas,177
gypsum creekship,kansas,176
balance of spring creekship,kansas,175
pleasant groveship,kansas,173
schoenchen,kansas,173
swede creekship,kansas,173
tyro,kansas,173
balance of catlinship,kansas,172
balance of oakleyship,kansas,172
blaineship,kansas,172
offerle,kansas,172
balance of plum groveship,kansas,171
beloitship,kansas,170
cottonwoodship,kansas,170
emmett,kansas,170
atlanta,kansas,169
castleship,kansas,169
balance of ozarkship,kansas,168
prairie viewship,kansas,168
rantoul,kansas,168
balance of south randallship,kansas,167
ensign,kansas,167
luray,kansas,167
mertillaship,kansas,167
randolph,kansas,167
balance of janesvilleship,kansas,166
lincolnville,kansas,166
wallaceship,kansas,166
balance of south havenship,kansas,165
fulton,kansas,165
adamsship,kansas,164
haddamship,kansas,164
hardtner,kansas,164
lost springsship,kansas,164
balance of deerfieldship,kansas,163
balance of vermillionship,kansas,163
bern,kansas,163
guilfordship,kansas,163
montanaship,kansas,163
smolan,kansas,163
balance of township 2,kansas,161
barnes,kansas,161
ogallahship,kansas,161
summersship,kansas,161
balance of big creekship,kansas,160
sibleyship,kansas,160
woodbine,kansas,160
allen,kansas,159
lehigh,kansas,159
norcatur,kansas,159
terryship,kansas,159
lakeship,kansas,158
muscotah,kansas,158
balance of east hessship,kansas,157
balance of township 3,kansas,157
balance of bennettship,kansas,156
otter creekship,kansas,156
balance of township 4,kansas,155
circleville,kansas,155
iuka,kansas,155
kanorado,kansas,155
raymondship,kansas,155
balance of lehighship,kansas,154
mccracken,kansas,154
starship,kansas,154
township 10,kansas,154
barclayship,kansas,153
hoosiership,kansas,153
windsorship,kansas,153
ashlandship,kansas,152
balance of almena-district 4ship,kansas,152
east washingtonship,kansas,152
balance of garfieldship,kansas,151
balance of herlship,kansas,151
balance of olivetship,kansas,151
balance of wilmingtonship,kansas,151
bogue,kansas,151
fountainship,kansas,151
geuda springs,kansas,151
medfordship,kansas,151
west mineral,kansas,150
balance of protectionship,kansas,149
bethanyship,kansas,149
delia,kansas,149
balance of cottonwoodship,kansas,148
balance of marenaship,kansas,148
grenola,kansas,148
balance of sharonship,kansas,147
galesburg,kansas,147
garfield,kansas,147
sharon,kansas,147
balance of osborneship,kansas,146
shirleyship,kansas,146
balance of appletonship,kansas,145
balance of dixonship,kansas,145
cheevership,kansas,145
denison,kansas,145
dorrance,kansas,145
floraship,kansas,145
hampdenship,kansas,144
rush center,kansas,144
balance of wildcatship,kansas,142
burr oak,kansas,142
caldwellship,kansas,142
guelphship,kansas,142
harpership,kansas,142
north sewardship,kansas,142
ryanship,kansas,142
balance of gilmanship,kansas,141
netawaka,kansas,141
prairieship,kansas,141
ridgeship,kansas,141
rockship,kansas,141
balance of oketoship,kansas,140
downsship,kansas,140
indianaship,kansas,140
lorraine,kansas,140
balance of dextership,kansas,139
big timbership,kansas,139
clarenceship,kansas,139
cuba,kansas,139
wilsey,kansas,139
atlantaship,kansas,138
balance of arlingtonship,kansas,138
st. bridgetship,kansas,138
solomon-district 3ship,kansas,137
balance of timberhillship,kansas,136
louisville,kansas,136
rochestership,kansas,136
shell rockship,kansas,136
balance of grinnellship,kansas,135
balance of marquetteship,kansas,135
beverly,kansas,135
genevaship,kansas,135
long island,kansas,135
richfieldship,kansas,135
rockvilleship,kansas,135
clarkship,kansas,134
neosho falls,kansas,134
pennship,kansas,134
balance of howardship,kansas,133
balance of staffordship,kansas,133
balance of township 7,kansas,133
balance of strongship,kansas,132
esbonship,kansas,132
kirwin,kansas,132
lawrenceship,kansas,132
troyship,kansas,132
admire,kansas,130
balance of fordship,kansas,130
big bendship,kansas,130
bannership,kansas,129
denton,kansas,129
fall river,kansas,129
laceyship,kansas,129
albert,kansas,128
balance of linnship,kansas,128
capiomaship,kansas,128
houstonship,kansas,128
nemahaship,kansas,128
balance of agencyship,kansas,127
daleship,kansas,127
manter,kansas,127
norwayship,kansas,127
rovohlship,kansas,127
westphalia,kansas,127
summerfield,kansas,126
balance of lone treeship,kansas,125
balance of west plainsship,kansas,125
havensville,kansas,125
palmer,kansas,125
auroraship,kansas,124
balance of hill cityship,kansas,124
indian creekship,kansas,124
paradiseship,kansas,124
plum creekship,kansas,124
balance of elkhornship,kansas,123
hazeltonship,kansas,123
quincyship,kansas,123
balance of culvership,kansas,122
cottage hillship,kansas,122
jeromeship,kansas,122
balance of homeship,kansas,121
balance of wallaceship,kansas,121
herndon,kansas,121
paw pawship,kansas,121
alden,kansas,120
balance of durham parkship,kansas,120
balance of wetmoreship,kansas,120
langdonship,kansas,120
matfieldship,kansas,120
preston,kansas,120
huntsvilleship,kansas,118
monumentship,kansas,118
park,kansas,117
wellsship,kansas,117
balance of watervilleship,kansas,116
elm millsship,kansas,116
mcdonald,kansas,116
roscoeship,kansas,116
balance of plevnaship,kansas,115
barrettship,kansas,115
battle hillship,kansas,115
culver,kansas,115
damar,kansas,115
daytonship,kansas,115
east haleship,kansas,115
morland,kansas,115
morrowville,kansas,115
viola,kansas,115
white cloud,kansas,115
balance of daytonship,kansas,114
balance of hopeship,kansas,114
balance of pawnee rockship,kansas,114
hartlandship,kansas,114
millbrookship,kansas,114
balance of cliftonship,kansas,113
balance of fowlership,kansas,113
kinsleyship,kansas,113
allenship,kansas,112
balance of plumship,kansas,112
arvoniaship,kansas,111
cassoday,kansas,111
balance of lost springsship,kansas,110
chautauqua,kansas,110
strawberryship,kansas,110
balance of solomon-district 3ship,kansas,109
elk creekship,kansas,109
haddam,kansas,109
jenningsship,kansas,109
douglasship,kansas,108
elk falls,kansas,108
kingmanship,kansas,108
tampa,kansas,108
balance of bazineship,kansas,107
balance of richfieldship,kansas,107
balance of roscoeship,kansas,107
balance of westminstership,kansas,107
coolidgeship,kansas,107
deer creekship,kansas,107
parnellship,kansas,107
rose creekship,kansas,107
balance of greenfieldship,kansas,106
balance of starrship,kansas,106
bunker hill,kansas,106
custership,kansas,106
footeship,kansas,106
kincaid,kansas,106
laneship,kansas,106
nelsonship,kansas,106
north homesteadship,kansas,106
bloomship,kansas,105
goff,kansas,105
new cambria,kansas,105
perryship,kansas,105
peru,kansas,105
petersship,kansas,105
balance of independentship,kansas,104
chikaskiaship,kansas,104
red vermillionship,kansas,104
south sharps creekship,kansas,104
balance of ivyship,kansas,103
valverdeship,kansas,103
balance of nevadaship,kansas,102
bazaarship,kansas,102
hendricksship,kansas,102
horace,kansas,102
prairie view,kansas,102
soldier,kansas,102
blakelyship,kansas,101
englewoodship,kansas,101
latham,kansas,101
union centership,kansas,101
utica,kansas,101
wheaton,kansas,101
alton,kansas,100
balance of solomonship,kansas,100
neuchatelship,kansas,100
munden,kansas,99
balance of dresdenship,kansas,98
belpre,kansas,98
rozel,kansas,98
balance of coloradoship,kansas,97
balance of leroyship,kansas,97
balance of rollaship,kansas,97
green,kansas,97
liberty,kansas,97
mapleton,kansas,97
balance of farmership,kansas,96
balance of floraship,kansas,96
gem,kansas,96
hudson,kansas,96
west washingtonship,kansas,96
balance of north sewardship,kansas,95
hollandship,kansas,95
woodston,kansas,95
arionship,kansas,94
ashervilleship,kansas,94
balance of goveship,kansas,94
collyer,kansas,94
harveyship,kansas,94
balance of douglasship,kansas,93
isbelship,kansas,93
kingeryship,kansas,93
ludellship,kansas,93
reillyship,kansas,93
south salemship,kansas,93
waldoship,kansas,93
windom,kansas,93
balance of belpreship,kansas,92
balance of guilfordship,kansas,92
cambridge,kansas,92
formoso,kansas,92
granadaship,kansas,92
liebenthal,kansas,92
redfield,kansas,92
balance of blue rapids cityship,kansas,91
balance of courtlandship,kansas,91
balance of omniaship,kansas,91
bloomfieldship,kansas,91
fancy creekship,kansas,91
lodaship,kansas,91
olmitz,kansas,91
sawyer,kansas,91
balance of bannership,kansas,90
balance of paradiseship,kansas,90
bonavilleship,kansas,90
hickoryship,kansas,90
niotaze,kansas,90
viennaship,kansas,90
balance of la crosse-brookdaleship,kansas,89
balance of ryanship,kansas,89
glendaleship,kansas,89
hepler,kansas,89
keystoneship,kansas,89
fairplayship,kansas,88
balance of colfaxship,kansas,87
black wolfship,kansas,87
russellship,kansas,87
zurich,kansas,87
balance of wilsonship,kansas,86
durham,kansas,86
forrestership,kansas,86
portis,kansas,86
wilburnship,kansas,86
balance of greenleafship,kansas,85
balance of hampton-fairviewship,kansas,85
balance of wayneship,kansas,85
east hibbardship,kansas,85
raymond,kansas,85
vespership,kansas,85
balance of bucklinship,kansas,84
balance of buffaloship,kansas,84
hazelton,kansas,84
oak valleyship,kansas,84
smokyship,kansas,84
sodvilleship,kansas,84
balance of plymouthship,kansas,83
balance of talogaship,kansas,83
cullison,kansas,83
galtship,kansas,83
gaylord,kansas,83
gove city,kansas,83
michiganship,kansas,83
republic,kansas,83
balance of ruralship,kansas,82
balance of valleyship,kansas,82
belmontship,kansas,82
meredithship,kansas,82
plevna,kansas,82
abbyville,kansas,81
alexander-belle prairieship,kansas,81
balance of grainfieldship,kansas,81
balance of kiowaship,kansas,81
balance of long islandship,kansas,81
caneyvilleship,kansas,81
driftwoodship,kansas,81
havana,kansas,81
simpson,kansas,81
springbrookship,kansas,81
balance of langdonship,kansas,80
duck creekship,kansas,80
jennings,kansas,80
narka,kansas,80
overlandship,kansas,80
randall,kansas,80
balance of statelineship,kansas,79
blue rapidsship,kansas,79
kendallship,kansas,79
ramona,kansas,79
coolidge,kansas,78
vermillion,kansas,78
little blueship,kansas,77
severance,kansas,77
south brownship,kansas,77
balance of castleship,kansas,76
huron,kansas,76
waringship,kansas,76
balance of glen eldership,kansas,75
balance of pittsburgship,kansas,75
balance of scandiaship,kansas,75
balance of st. bridgetship,kansas,75
north randallship,kansas,75
savonburg,kansas,75
balance of elk fallsship,kansas,74
balance of st. johnship,kansas,74
balance of sylviaship,kansas,74
mayfield,kansas,74
oberlinship,kansas,74
willard,kansas,74
arcadeship,kansas,73
balance of township 8,kansas,73
clevelandship,kansas,73
greeneship,kansas,73
longford,kansas,73
may dayship,kansas,73
mooreship,kansas,73
roseland,kansas,73
white rockship,kansas,73
balance of trentonship,kansas,72
balance of wildhorseship,kansas,72
baldersonship,kansas,72
harlanship,kansas,72
olivet,kansas,72
tildenship,kansas,72
balance of auroraship,kansas,71
bellship,kansas,71
benedict,kansas,71
brantfordship,kansas,71
luluship,kansas,71
alamotaship,kansas,70
balance of raymondship,kansas,70
lamontship,kansas,70
reserve,kansas,70
summitship,kansas,70
willowbrook,kansas,70
zenda,kansas,69
balance of longtonship,kansas,68
balance of matfieldship,kansas,68
bartlett,kansas,68
byronship,kansas,68
coats,kansas,68
esbon,kansas,68
menloship,kansas,68
mingonaship,kansas,68
powhattan,kansas,68
stark,kansas,68
athensship,kansas,67
balance of miamiship,kansas,67
balance of rochestership,kansas,67
balance of township 10,kansas,67
gettysburgship,kansas,67
lake cityship,kansas,67
thomasship,kansas,67
avillaship,kansas,66
balance of harveyship,kansas,66
balance of indianaship,kansas,66
balance of prairie viewship,kansas,66
isabel,kansas,66
balance of elk creekship,kansas,65
balance of hayesship,kansas,65
balance of rose creekship,kansas,65
balance of sawlogship,kansas,65
oketo,kansas,65
sawlogship,kansas,65
balance of blaineship,kansas,64
balance of esbonship,kansas,64
balance of laneship,kansas,64
balance of pioneership,kansas,64
charlestonship,kansas,64
crooked creekship,kansas,64
langleyship,kansas,64
wilcoxship,kansas,64
balance of bethanyship,kansas,63
balance of green gardenship,kansas,63
bryantship,kansas,63
balance of waldoship,kansas,62
balance of west haleship,kansas,62
colemanship,kansas,62
powellship,kansas,62
rivership,kansas,62
ash creekship,kansas,61
balance of lone starship,kansas,61
balance of prairieship,kansas,61
balance of windsorship,kansas,61
balance of winonaship,kansas,61
carneiroship,kansas,61
north brownship,kansas,61
balance of burr oakship,kansas,60
balance of oakship,kansas,60
bluffship,kansas,60
west coopership,kansas,60
coyville,kansas,59
earlton,kansas,59
spivey,kansas,59
west salineship,kansas,59
balance of barnesship,kansas,58
balance of forrestership,kansas,58
oneida,kansas,58
ash valleyship,kansas,57
balance of hollandship,kansas,57
barnard,kansas,57
chapmanship,kansas,57
morlanship,kansas,57
painterhoodship,kansas,57
palackyship,kansas,57
st. clereship,kansas,57
yorkship,kansas,57
balance of big bendship,kansas,56
balance of gettysburgship,kansas,56
elgin,kansas,56
wendellship,kansas,56
balance of browns groveship,kansas,55
balance of custership,kansas,55
balance of haddamship,kansas,55
columbiaship,kansas,55
grahamship,kansas,55
labette,kansas,55
new albany,kansas,55
bear creekship,kansas,54
cleveland runship,kansas,54
elsmore,kansas,54
englewood,kansas,54
lost springs,kansas,54
wintersetship,kansas,54
aurora,kansas,53
balance of cawkership,kansas,53
ioniaship,kansas,53
milan,kansas,53
nashville,kansas,53
odessaship,kansas,53
balance of kirwinship,kansas,52
balance of sumnership,kansas,52
balance of waringship,kansas,52
glade,kansas,52
happyship,kansas,52
matfield green,kansas,52
orangeship,kansas,52
russell springsship,kansas,52
sinclairship,kansas,52
solomon rapidsship,kansas,52
hunter,kansas,51
johnsonship,kansas,51
oliveship,kansas,51
orlandoship,kansas,51
balance of farmingtonship,kansas,50
balance of orangeship,kansas,50
kimeoship,kansas,50
alexander,kansas,49
calvinship,kansas,49
limestoneship,kansas,49
loweship,kansas,49
manchester,kansas,49
parkerville,kansas,49
sitkaship,kansas,49
balance of lurayship,kansas,48
gaelandship,kansas,48
virgil,kansas,48
balance of big timbership,kansas,47
balance of englewoodship,kansas,47
seward,kansas,47
westernship,kansas,47
balance of belmontship,kansas,46
balance of hendricksship,kansas,46
balance of luluship,kansas,46
clayton,kansas,46
east salineship,kansas,46
hunnewell,kansas,46
larrabeeship,kansas,46
south sewardship,kansas,46
balance of chikaskiaship,kansas,45
balance of houstonship,kansas,45
browns creekship,kansas,45
east coopership,kansas,45
glenwoodship,kansas,45
rose valleyship,kansas,45
sun cityship,kansas,45
wallace,kansas,45
west hibbardship,kansas,45
agenda,kansas,44
balance of beavership,kansas,44
bluff city,kansas,44
climax,kansas,44
crystalship,kansas,44
mahaska,kansas,44
pleasant ridgeship,kansas,44
webstership,kansas,44
balance of loganship,kansas,43
balance of smithship,kansas,43
benkelmanship,kansas,43
clear forkship,kansas,43
corinthship,kansas,43
galatia,kansas,43
halletship,kansas,43
medwayship,kansas,43
south roscoeship,kansas,43
athol,kansas,42
balance of salt creekship,kansas,42
dresden,kansas,42
elmdale,kansas,42
golden beltship,kansas,42
lafayetteship,kansas,42
mirageship,kansas,42
trivoliship,kansas,42
westolaship,kansas,42
cedronship,kansas,41
vining,kansas,41
albanoship,kansas,40
balance of elwoodship,kansas,40
bigelowship,kansas,40
langdon,kansas,40
leona,kansas,40
balance of atwoodship,kansas,39
balance of hazeltonship,kansas,39
doyleship,kansas,39
north roscoeship,kansas,39
timken,kansas,39
walnut creekship,kansas,39
byers,kansas,38
carlton,kansas,38
homesteadship,kansas,38
llanosship,kansas,38
achillesship,kansas,37
finleyship,kansas,37
prairie dogship,kansas,37
battle creekship,kansas,36
speed,kansas,36
swanship,kansas,36
wilmore,kansas,36
ervingship,kansas,35
sun city,kansas,35
balance of menloship,kansas,34
dorship,kansas,34
mcallastership,kansas,34
menlo,kansas,34
oaklandship,kansas,34
odeeship,kansas,34
paradise,kansas,34
allisonship,kansas,33
balance of laceyship,kansas,33
calhounship,kansas,33
mulberryship,kansas,33
ottership,kansas,33
white moundship,kansas,33
balance of alexander-belle prairieship,kansas,32
delhiship,kansas,32
latimer,kansas,32
bowcreekship,kansas,31
germanship,kansas,31
holmwoodship,kansas,31
sand creekship,kansas,31
shermanvilleship,kansas,31
waldo,kansas,31
balance of jenningsship,kansas,30
bassettvilleship,kansas,30
highpointship,kansas,30
allodiumship,kansas,29
balance of coolidgeship,kansas,29
crystal plainsship,kansas,29
hawkeyeship,kansas,29
nicodemusship,kansas,29
round moundship,kansas,29
blue hillship,kansas,28
bushong,kansas,28
coraship,kansas,28
danville,kansas,28
edmond,kansas,28
henryship,kansas,28
paxtonship,kansas,28
plainviewship,kansas,28
richfield,kansas,28
susank,kansas,28
balance of russell springsship,kansas,27
dunlap,kansas,27
keysvilleship,kansas,27
webber,kansas,27
balance of natomaship,kansas,26
balance of powellship,kansas,26
bow creekship,kansas,26
mcadooship,kansas,26
winfieldship,kansas,26
hamlin,kansas,25
pleasantdaleship,kansas,25
russell springs,kansas,25
sawmillship,kansas,25
scottsville,kansas,25
vicksburgship,kansas,25
brownell,kansas,24
nippawallaship,kansas,24
oak hill,kansas,24
radium,kansas,24
willis,kansas,24
fairfieldship,kansas,23
lone elm,kansas,23
martinship,kansas,23
sappaship,kansas,23
bassett,kansas,22
cedar point,kansas,22
graniteship,kansas,22
augustineship,kansas,21
mount ayrship,kansas,21
cookship,kansas,20
round springsship,kansas,20
rushvilleship,kansas,20
shileyship,kansas,20
morrisship,kansas,19
penalosa,kansas,19
jonesship,kansas,18
victorship,kansas,18
altoryship,kansas,17
hancockship,kansas,17
balance of pleasant valleyship,kansas,16
conklingship,kansas,16
durhamship,kansas,14
jaquaship,kansas,14
carr creekship,kansas,13
elkadership,kansas,13
hollenberg,kansas,13
cedar,kansas,12
lewisship,kansas,12
covertship,kansas,11
rooseveltship,kansas,11
balance of sun cityship,kansas,10
aetnaship,kansas,9
delanoship,kansas,9
kill creekship,kansas,9
leesship,kansas,9
logansportship,kansas,9
waldron,kansas,9
deerheadship,kansas,8
frederick,kansas,8
adellship,kansas,6
lexington-fayette urban county,kentucky,321793
bowling green,kentucky,73529
owensboro,kentucky,60011
covington,kentucky,40837
georgetown,kentucky,37730
richmond,kentucky,35756
florence,kentucky,32132
elizabethtown,kentucky,31931
nicholasville,kentucky,31490
hopkinsville,kentucky,30683
independence,kentucky,28920
jeffersontown,kentucky,28671
frankfort,kentucky,28595
henderson,kentucky,27716
paducah,kentucky,26278
radcliff,kentucky,22942
ashland,kentucky,21476
erlanger,kentucky,19710
madisonville,kentucky,19420
winchester,kentucky,19071
mount washington,kentucky,18317
st. matthews,kentucky,17437
shelbyville,kentucky,17379
murray,kentucky,17311
danville,kentucky,17303
fort thomas,kentucky,17264
berea,kentucky,15924
shively,kentucky,15528
glasgow,kentucky,15087
shepherdsville,kentucky,14328
newport,kentucky,14113
bardstown,kentucky,13621
somerset,kentucky,11954
lawrenceburg,kentucky,11795
campbellsville,kentucky,11459
lyndon,kentucky,10928
versailles,kentucky,10431
alexandria,kentucky,10369
paris,kentucky,10209
la grange,kentucky,10183
franklin,kentucky,10133
mayfield,kentucky,9971
middletown,kentucky,9647
middlesborough,kentucky,9273
elsmere,kentucky,9165
harrodsburg,kentucky,9112
maysville,kentucky,8761
hillview,kentucky,8669
fort mitchell,kentucky,8662
edgewood,kentucky,8387
oak grove,kentucky,7793
corbin,kentucky,7768
mount sterling,kentucky,7545
union,kentucky,7531
london,kentucky,7413
villa hills,kentucky,7331
pikeville,kentucky,7327
flatwoods,kentucky,7261
russellville,kentucky,7190
morehead,kentucky,7013
taylor mill,kentucky,6832
highland heights,kentucky,6812
vine grove,kentucky,6700
leitchfield,kentucky,6409
cynthiana,kentucky,6361
lebanon,kentucky,6355
crestwood,kentucky,6264
cold spring,kentucky,6243
princeton,kentucky,6204
wilmore,kentucky,6027
central city,kentucky,5912
fort wright,kentucky,5837
monticello,kentucky,5694
dayton,kentucky,5673
walton,kentucky,5530
bellevue,kentucky,5524
douglass hills,kentucky,5421
williamsburg,kentucky,5322
hazard,kentucky,5111
columbia,kentucky,4996
benton,kentucky,4763
hurstbourne,kentucky,4654
prospect,kentucky,4569
greenville,kentucky,4469
ludlow,kentucky,4358
paintsville,kentucky,4347
crescent springs,kentucky,4340
scottsville,kentucky,4329
prestonsburg,kentucky,4092
crittenden,kentucky,4052
williamstown,kentucky,3962
lancaster,kentucky,3914
carrollton,kentucky,3895
grayson,kentucky,3710
russell,kentucky,3686
southgate,kentucky,3646
stanford,kentucky,3612
beaver dam,kentucky,3536
crestview hills,kentucky,3414
hodgenville,kentucky,3338
west liberty,kentucky,3247
morganfield,kentucky,3232
park hills,kentucky,3165
stanton,kentucky,3154
wilder,kentucky,3140
simpsonville,kentucky,2997
barbourville,kentucky,2990
flemingsburg,kentucky,2928
brandenburg,kentucky,2913
providence,kentucky,2856
marion,kentucky,2848
graymoor-devondale,kentucky,2845
indian hills,kentucky,2836
springfield,kentucky,2834
lakeside park,kentucky,2820
russell springs,kentucky,2742
eminence,kentucky,2708
cadiz,kentucky,2691
pioneer village,kentucky,2681
hartford,kentucky,2662
louisa,kentucky,2652
calvert city,kentucky,2517
anchorage,kentucky,2484
morgantown,kentucky,2469
dawson springs,kentucky,2444
windy hills,kentucky,2412
mount vernon,kentucky,2407
hardinsburg,kentucky,2397
fulton,kentucky,2385
cave city,kentucky,2352
irvine,kentucky,2333
raceland,kentucky,2332
tompkinsville,kentucky,2307
hickman,kentucky,2301
eddyville,kentucky,2283
junction city,kentucky,2255
horse cave,kentucky,2221
jackson,kentucky,2208
falmouth,kentucky,2198
greensburg,kentucky,2195
carlisle,kentucky,2121
dry ridge,kentucky,2116
elkton,kentucky,2068
beattyville,kentucky,2054
liberty,kentucky,1981
hurstbourne acres,kentucky,1945
cumberland,kentucky,1898
jenkins,kentucky,1877
jamestown,kentucky,1828
lewisport,kentucky,1758
lebanon junction,kentucky,1755
albany,kentucky,1742
catlettsburg,kentucky,1737
warsaw,kentucky,1727
harlan,kentucky,1718
jeffersonville,kentucky,1716
midway,kentucky,1690
edmonton,kentucky,1686
whitesburg,kentucky,1679
munfordville,kentucky,1673
pineville,kentucky,1662
coal run village,kentucky,1650
pewee valley,kentucky,1612
auburn,kentucky,1605
sturgis,kentucky,1597
owenton,kentucky,1593
owingsville,kentucky,1586
olive hill,kentucky,1573
orchard grass hills,kentucky,1554
worthington hills,kentucky,1554
sebree,kentucky,1539
salyersville,kentucky,1536
manchester,kentucky,1497
worthington,kentucky,1489
st. regis park,kentucky,1426
audubon park,kentucky,1422
vanceburg,kentucky,1360
west buechel,kentucky,1359
burkesville,kentucky,1345
guthrie,kentucky,1334
